id,ACTION
1,0.918414592727868
2,0.964
3,1
4,0.9786666666666666
5,1
6,1
7,0.9546628737619449
8,0.9945714285714286
9,0.9028633705475811
10,0.99
11,0.7055489090399881
12,1
13,0.6928333333333334
14,0.9868157894736842
15,0.9637499997713213
16,0.92
17,0.9201357142857144
18,0.9936177649643827
19,0.998
20,0.994
21,0.9984631578947369
22,0.9952000000000001
23,0.9478818456053749
24,0.9685714285714285
25,0.9840740740740741
26,0.9059693112443113
27,0.978
28,0.9548613808715337
29,0.9564
30,0.9625755494505494
31,0.9676307692307693
32,0.992
33,0.97875
34,0.9937073170731707
35,0.998
36,1
37,0.96475
38,0.992
39,0.96
40,0.8973232804232804
41,0.9344444444444444
42,0.994
43,0.9994666666666667
44,1
45,0.992
46,0.9684285714285713
47,0.998
48,1
49,0.996
50,0.9315736044064428
51,0.8923115753329245
52,0.992
53,0.9603315147214114
54,1
55,0.8592763136289
56,0.9984672268907564
57,0.9995
58,0.9900034506556246
59,0.7889166666666666
60,0.9235795454545455
61,1
62,0.9467899999999999
63,0.928
64,1
65,0.974387667887668
66,0.9482759757436877
67,0.922
68,0.9960700460829492
69,0.9064469123788
70,0.26584335839599
71,0.9876232545232544
72,0.9670984848484847
73,1
74,0.9970559073235002
75,1
76,1
77,0.9826666666666666
78,0.9259827262367358
79,0.1574633051891494
80,0.9877624005183806
81,0.9613631058596576
82,0.9914946653467525
83,0.9178083367943752
84,0.9870677966101694
85,1
86,0.9535333799754063
87,0.992
88,1
89,0.997
90,0.422418315018315
91,0.98625
92,0.15991324508824503
93,0.996
94,0.9542208170336862
95,0.9758733957219251
96,0.9642000000000001
97,0.11022663207474562
98,0.8374516687016688
99,0.994
100,0.9930666666666667
101,0.5919334033075995
102,0.7706282800532799
103,0.9976889651229275
104,0.9817030303030302
105,0.48704789981260577
106,0.9943636363636363
107,0.994
108,0.9114066890965338
109,1
110,0.9056340427637533
111,0.26968424752530434
112,0.9762333333333334
113,0.9660132291462703
114,0.9703249709639953
115,0.9942573099415205
116,0.9925451319870559
117,0.994
118,0.9912631578947368
119,0.9945
120,0.9838122747747747
121,0.8275302406743581
122,0.998
123,0.994
124,0.8484276315789473
125,1
126,0.9665472222222222
127,0.9341538461538462
128,0.7114073425284722
129,0.9551428571428571
130,0.7158120728621273
131,0.9996
132,0.994
133,0.9151895604395606
134,0.9584848352765973
135,1
136,0.9463557569974553
137,0.9932000000000001
138,0.9780957983193277
139,0.5869203413253413
140,1
141,0.9906718270944186
142,0.9763807142857144
143,1
144,0.9691492063492063
145,0.996
146,0.6483622750123265
147,0.9895623731107601
148,0.9435258989332137
149,1
150,0.998
151,0.998
152,0.36254624819624826
153,0.978
154,0.9911680342056903
155,1
156,0.9475457320958289
157,0.8826198799136878
158,0.994
159,0.5566186268660729
160,0.9982222222222221
161,0.7991434621442011
162,0.996
163,0.98
164,0.9201004770662231
165,1
166,0.964464935064935
167,0.859144209755928
168,0.6272819422580427
169,0.99
170,0.992
171,0.992
172,0.9696336314847942
173,0.9823530035558237
174,0.9766070374070374
175,0.7196781034325153
176,0.993
177,0.85735
178,0.9973571428571429
179,0.9969496774193549
180,0.9889000354484225
181,0.5925246253746254
182,0.986994652406417
183,0.8425333333333334
184,0.8019296223175505
185,0.9924444444444445
186,0.9152806005910631
187,0.996
188,0.9813564200805581
189,0.0702285897439848
190,0.98
191,0.996
192,0.984
193,0.996
194,1
195,0.9954698412698413
196,1
197,0.9090833333333332
198,0.9455238095238095
199,0.9944444444444445
200,0.1210685704952902
201,0.9891958041958041
202,0.8077247285618686
203,0.998
204,0.9547640350257137
205,0.9304509431792041
206,0.99
207,0.9903305084745763
208,0.9763858532650879
209,0.1464179554398534
210,0.14326845254080142
211,0.8591743404562362
212,0.9458571428571428
213,0.998
214,0.996
215,0.9984631578947369
216,0.9081269128851399
217,0.9932727272727273
218,0.9810972222222222
219,1
220,0.9987368421052631
221,0.201803470803269
222,1
223,0.9924747474747475
224,0.8938545454545455
225,0.9982727272727272
226,0.44493058647441636
227,0.7111241316155109
228,0.9917391304347827
229,0.998
230,0.9430782546830535
231,0.9628432809786044
232,0.5012888007007361
233,0.9153447293447293
234,0.057071222269739603
235,0.9960074523003047
236,0.7585053266908529
237,0.9994550084889644
238,0.8819776556776556
239,0.9311749547893018
240,0.982
241,0.996
242,0.4694219218467161
243,0.022279686050482125
244,0.9413346626369847
245,0.9864724898785424
246,0.9655596350706407
247,0.9511000000000001
248,0.97615
249,0.9746222222222223
250,0.9631347222222222
251,0.8494666666666666
252,0.6062333333333332
253,0.964974358974359
254,0.994
255,0.996
256,0.95
257,0.9940769230769231
258,0.8576683473389355
259,1
260,1
261,0.9421718281718282
262,0.982095238095238
263,1
264,1
265,0.994
266,0.975907499345367
267,0.9961862348178138
268,0.996
269,0.9944615384615385
270,0.9983993808049536
271,0.9396366700471616
272,0.836562481962482
273,0.998
274,0.02745447643720127
275,1
276,0.9701052631578948
277,0.9127521367521368
278,0.998
279,0.9075714285714286
280,0.9579166666666666
281,1
282,0.9550837606837606
283,0.9764444444444444
284,0.8460655099735458
285,0.9714675324675325
286,0.8267217143546968
287,0.992
288,1
289,0.998
290,0.99
291,0.7869015873015873
292,0.22200884996347045
293,0.968
294,0.9299028224661174
295,0.9942107552284464
296,0.01635675039416961
297,0.09188939231386287
298,0.9712739035897198
299,0.7698677977659808
300,0.9703099815724815
301,0.9035676470588234
302,1
303,0.8157997780106385
304,0.8601814710520876
305,1
306,0.9943763654419068
307,0.998
308,1
309,0.9941111111111111
310,0.996
311,0.95075
312,0.975
313,0.998
314,0.8246153846153846
315,0.984
316,1
317,0.6952959261835159
318,0.996
319,0.9672246246741251
320,0.997927927927928
321,0.996
322,0.027472764960992473
323,0.996
324,1
325,0.992
326,0.6569987643625724
327,0.998
328,1
329,0.9924
330,0.8778943792766374
331,0.998
332,0.998
333,0.9823999999999999
334,0.9752634920634922
335,1
336,0.9038574810606061
337,0.984
338,0.965059829971258
339,0.991560606060606
340,0.6461666666666668
341,0.9945483870967742
342,0.996
343,0.8368379310344828
344,0.998
345,0.9804941176470588
346,0.7922615706080413
347,1
348,0.9949090909090909
349,0.9728787878787878
350,0.5269855210134885
351,0.9874736842105264
352,0.9927157894736841
353,0.9728406768837803
354,0.23452597402597403
355,0.9416499669786613
356,0.998
357,0.9332855074202113
358,0.9336153846153846
359,0.9978574712643679
360,0.6564475386779184
361,0.9647666666666667
362,0.9244503582202113
363,0.9966598377200288
364,0.9429886524822696
365,0.996
366,0.9883333333333334
367,0.998
368,0.994
369,0.9731944645750445
370,0.9981818181818182
371,0.994
372,0.8511730158730159
373,0.6575037676414237
374,0.06226106964343706
375,0.980875
376,0.9520946096301359
377,0.16235464195097452
378,0.9841818181818182
379,0.998
380,0.9308150262557879
381,0.553068464868465
382,1
383,1
384,0.826057083957422
385,0.8748381174381175
386,1
387,0.29841904761904764
388,0.7388040616246497
389,0.9937966101694915
390,0.998
391,0.996
392,0.9690666666666666
393,0.9602118226600985
394,1
395,0.9342888048483167
396,0.9985843744794269
397,1
398,0.9920909090909091
399,0.994
400,0.954
401,0.9703333333333334
402,0.963
403,0.9943636363636363
404,0.5229725744345092
405,0.994638888888889
406,0.9033891259396988
407,0.8952724671946379
408,0.9874126984126984
409,0.998
410,0.996
411,0.99
412,0.7623235799928276
413,0.9081111111111112
414,0.9560654235665794
415,1
416,0.9075345238095239
417,1
418,0.9706379770347855
419,0.9410588235294117
420,0.9998620689655172
421,1
422,0.988
423,0.93
424,0.8393189075630252
425,0.996
426,1
427,0.9369833041405147
428,0.9863320974880776
429,0.6836092125160199
430,0.994
431,1
432,0.8582371683345228
433,0.953855109677557
434,0.996
435,0.978
436,0.994
437,0.6508904761904762
438,0.026
439,0.8278527499070977
440,0.03067589883501478
441,0.9833335164835164
442,0.978
443,0.9475195269526953
444,0.998
445,0.93
446,0.999
447,0.8521067169672433
448,1
449,1
450,0.9641401098901098
451,0.8947622127610023
452,0.9957037037037036
453,0.998
454,0.4463016705516706
455,0.9885454545454545
456,1
457,0.99
458,0.8296953242835595
459,0.998
460,0.048581313770145865
461,0.1910350715525864
462,1
463,0.9956818181818181
464,0.9923111111111111
465,0.9954162520729684
466,1
467,0.05458001090197365
468,0.8174910329577871
469,0.994
470,0.9982857142857143
471,0.9805775075987843
472,0.978
473,0.9965714285714286
474,0.9763752122241086
475,1
476,0.9185127705627706
477,0.998
478,0.998
479,0.9940869565217392
480,1
481,0.99
482,0.9668776556776558
483,0.9987999999999999
484,0.9985079365079365
485,1
486,0.9951329992848507
487,0.8802365079787029
488,0.9805
489,1
490,0.9799569657183291
491,0.978628709717904
492,1
493,0.8330971948588046
494,1
495,0.9963333333333334
496,1
497,0.998
498,0.998
499,0.989
500,0.996
501,0.9794871794871796
502,0.18810905791969063
503,0.9156285371864833
504,0.999375
505,0.6142851069676408
506,0.9616615567439096
507,0.9985714285714286
508,0.978
509,0.9786666666666668
510,0.16224415703540634
511,0.9875287356321839
512,0.986
513,0.98225
514,0.9277768144793118
515,0.992
516,0.998
517,0.9874090909090909
518,0.8656140242014073
519,0.996
520,0.31347708851705247
521,0.9982222222222221
522,0.7659507026926695
523,0.988
524,0.052
525,0.982698913922723
526,0.4887454638454638
527,0.9360439560439561
528,0.9956666666666667
529,0.909894684702567
530,0.9763068181818181
531,0.9787212121212122
532,0.976
533,1
534,0.9574538834951456
535,0.992
536,1
537,0.9782484848484849
538,0.98
539,0.8982428571428571
540,0.994258346653207
541,0.9467916666666667
542,0.9751865258924083
543,0.07023840136471717
544,0.9293944444444445
545,0.8526150793650794
546,0.9978391797041891
547,0.25682278728196956
548,0.9295679645870617
549,0.7589137672097424
550,0.986005152741995
551,0.998
552,0.897702370433816
553,0.9825
554,0.9484463254593174
555,0.9853272727272727
556,0.9716318702866029
557,0.996
558,0.9677797898278954
559,0.9947848416289594
560,0.9944206815511163
561,0.9583640434870613
562,0.9934285714285714
563,0.9770068078322658
564,0.9612797619047619
565,0.9864188596491229
566,0.7217122261635919
567,0.874
568,0.956
569,1
570,0.992
571,0.38851794414735585
572,1
573,0.6608582499834733
574,0.9604137931034482
575,0.952882944792852
576,1
577,0.982125
578,0.992
579,0.6431018237008949
580,0.952
581,1
582,0.9815
583,0.996
584,0.9609178571428572
585,0.996
586,0.5503215813289934
587,0.9921666666666666
588,0.964
589,0.9626173056573056
590,0.9852246753246753
591,0.931690093217547
592,0.992
593,0.7944895198935469
594,0.9462
595,1
596,0.9643999999999999
597,0.9772863636363636
598,0.9990574712643678
599,0.9012316149227914
600,0.9600103539105479
601,0.9863670634920635
602,0.9899078149920255
603,0.992
604,0.9087846932760082
605,0.982
606,0.9851333333333333
607,0.9784516129032258
608,0.9277715617715617
609,0.8703796580231362
610,0.984
611,0.9940934102497624
612,0.9454717948717948
613,0.8267838537421657
614,0.027833674190166035
615,1
616,0.4202685195715622
617,0.994
618,0.8755214285714285
619,1
620,0.8618276556776557
621,0.994
622,0.9521582417582417
623,0.9551170388751034
624,0.6292150989528619
625,0.96
626,1
627,0.998
628,0.986
629,0.9772000000000001
630,0.996
631,0.966
632,0.9336095571095571
633,1
634,0.99775
635,0.9270932138037402
636,0.9798125
637,0.985032679738562
638,0.98405
639,0.9405151515151515
640,0.998
641,0.998
642,0.9771629072681705
643,0.988
644,0.7179504521622173
645,0.984
646,0.8579469850903813
647,0.9319242403549689
648,0.8961773279352228
649,0.9958701298701299
650,0.8302317105798438
651,0.9759071428571429
652,0.998
653,0.8400795434171949
654,0.99
655,0.7950036787665306
656,1
657,0.9778
658,0.998
659,0.96186231990232
660,1
661,0.884972014856454
662,0.8985354733389211
663,0.9854358974358973
664,0.98565
665,0.9167029886843386
666,0.11083232955779065
667,0.5655134217547998
668,0.998
669,0.9311864407206291
670,0.4711143656343656
671,0.8639344655344655
672,0.6632899620617447
673,0.11128890872619297
674,0.9155263157894737
675,0.9229993131868132
676,0.938
677,0.842108308567058
678,0.9991557788944724
679,0.9920909090909091
680,0.9473207008417205
681,0.2551496958310582
682,0.3819889305636109
683,0.996
684,0.9740550326258156
685,0.992
686,0.98824
687,0.9904608454104252
688,0.994
689,0.996
690,0.984
691,0.9309044772618684
692,0.9428095238095239
693,0.2864845841722777
694,0.986
695,1
696,0.9570571323182352
697,0.9723850935253124
698,0.98025
699,0.9649126830616191
700,0.9774574712643679
701,0.9412857142857143
702,0.986
703,0.9792000000000001
704,0.952576290671879
705,0.6934407314944505
706,0.916
707,0.44494882634841426
708,0.9971934065934066
709,0.9136
710,0.9717777777777779
711,0.5030478998126058
712,0.982328173374613
713,0.991
714,0.9927936507936507
715,0.998
716,0.9288883170508211
717,0.9636035999088631
718,0.974420168067227
719,0.8197563379505737
720,0.9123333333333333
721,0.9484074074074075
722,0.9797090909090909
723,0.98815
724,0.9142689075630251
725,1
726,0.952660529469447
727,0.9678064516129031
728,0.986
729,0.9554852422742456
730,0.7175704781938083
731,0.8920724184191534
732,1
733,0.9802857142857142
734,0.9829001801575331
735,0.912
736,0.720328057497017
737,0.9783682930512374
738,0.966
739,0.998
740,0.9688572390572391
741,1
742,0.9586322810064803
743,0.998
744,0.992
745,0.996
746,0.9988333333333334
747,0.9737925925925927
748,0.996
749,1
750,0.9867653762359644
751,0.966
752,0.996
753,0.992
754,0.992
755,0.9724895104895105
756,0.8249
757,0.977
758,0.9837333333333333
759,0.9912000000000001
760,0.9872727272727273
761,0.9824285714285714
762,0.992
763,0.5105933096315448
764,0.989538793943091
765,0.99
766,1
767,0.7577533120388383
768,0.998
769,0.8923059579537694
770,0.97
771,0.996
772,0.936883047149598
773,0.964
774,0.9505785410543462
775,1
776,0.2546277402108358
777,0.996552564102564
778,0.9528585999312007
779,0.8710992970278361
780,0.9780419944789511
781,0.8040315018315017
782,0.998
783,0.952
784,0.9944714640198511
785,0.834593137254902
786,0.9260846150133445
787,0.9823465045592705
788,0.9322914196914197
789,0.998
790,0.869093940055975
791,0.9724583333333334
792,0.998
793,0.9190444444444444
794,0.8120067050506813
795,0.9843999999999999
796,0.9528898862638556
797,0.998
798,1
799,0.958748111891161
800,1
801,0.9945130434782609
802,1
803,0.9821427711840673
804,0.9600436202686202
805,0.998
806,0.998
807,0.7835346178213185
808,0.8476193609022556
809,0.9761212271394667
810,0.9996844262295081
811,0.9478473748473749
812,0.3000598290598291
813,0.9952000000000001
814,0.93737703007167406
815,0.3470625747770997
816,0.996
817,0.991588888888889
818,0.9838242946708464
819,0.9861156077004882
820,0.9600693049365606
821,0.7956775159622984
822,0.994
823,0.994
824,0.9969259259259259
825,0.9726509803921568
826,0.8846981369507685
827,1
828,0.9496560934592816
829,0.939
830,0.984
831,0.6689925955656543
832,0.9593631058596576
833,0.99
834,0.996
835,0.994
836,0.9956857142857143
837,0.8266227695675971
838,0.9800000000000001
839,0.8752353383458646
