id,ACTION
1,0.6212643191121692
2,0.9980372499264143
3,0.9974002012232489
4,0.96759993068945
5,0.9987427292466586
6,0.9916200411959751
7,0.9806583050554567
8,0.9978314313370935
9,0.7831458062620733
10,0.980183003020871
11,0.9692627960987567
12,0.9620506833327137
13,0.9725814846913936
14,0.9052181996144368
15,0.9432059278716974
16,0.9858116248338877
17,0.9409980484495581
18,0.9006478649434081
19,0.9923022469207212
20,0.9887382695797519
21,0.991794975830486
22,0.9946973931212515
23,0.9197239018739592
24,0.9738315318088238
25,0.988152674459748
26,0.9706665051348415
27,0.9812908780524435
28,0.7478298358996953
29,0.9849093749566545
30,0.9750292098945093
31,0.9890864063248661
32,0.9706405071957661
33,0.9629995851959279
34,0.9795229095663583
35,0.9861755419326825
36,0.9970111959768329
37,0.9439723858070184
38,0.9956592251208366
39,0.9396613453280105
40,0.9157192871218058
41,0.9589077336869266
42,0.9913932517577971
43,0.9749466424600373
44,0.9919917675430341
45,0.9759525996581293
46,0.9854347770921764
47,0.9974203947934328
48,0.9764975489776813
49,0.9972487138422751
50,0.9926070225036795
51,0.963612682028373
52,0.9889259635751239
53,0.9858264119106411
54,0.99773604781983
55,0.8972809120436599
56,0.9011747248885047
57,0.9788471184828369
58,0.9977245971827567
59,0.986528787223685
60,0.9923713964979635
61,0.9988860951459035
62,0.8140721479918734
63,0.9791954977585128
64,0.9917058259027712
65,0.9947852995935283
66,0.993646706331977
67,0.9389072755072451
68,0.9912330656682767
69,0.9111879493905289
70,0.7934835518792263
71,0.8953620421945421
72,0.9962571132327788
73,0.9871159919159734
74,0.9946790641637141
75,0.9920131377419592
76,0.9924978309275945
77,0.9832708234203573
78,0.8347437517916858
79,0.5829543050829323
80,0.9859948498961565
81,0.9940618104974303
82,0.9858319712570242
83,0.9886176515763265
84,0.9944912219874388
85,0.9669361244531705
86,0.9205054495538662
87,0.9727206741871873
88,0.9921730267893586
89,0.9935996808115363
90,0.8944601409630717
91,0.9702244655847765
92,0.8807954278226106
93,0.9968935793993301
94,0.8668459554136114
95,0.9955224813897227
96,0.9573780155889976
97,0.6862441474289691
98,0.9820723468247445
99,0.993699902734606
100,0.9942905192463277
101,0.9670255871369289
102,0.7178890599700828
103,0.9636156494740113
104,0.9625764704107097
105,0.5905458770916175
106,0.983235999575609
107,0.9981788852670799
108,0.899853640923882
109,0.9866828185601149
110,0.9862484166432096
111,0.8082942473744189
112,0.980165161576973
113,0.9759758329921059
114,0.9931628943410497
115,0.9289792398750863
116,0.9833447969549433
117,0.9917945475106418
118,0.9950571961412696
119,0.9974056935583887
120,0.9878028297620375
121,0.9568557681942046
122,0.9738688582072524
123,0.9371764254082665
124,0.9106924082939616
125,0.9966648891682257
126,0.8706209126829745
127,0.8575930672697933
128,0.9476877721623249
129,0.8942154026162131
130,0.9704065773207067
131,0.9915399460267905
132,0.9830180378809453
133,0.97321859690442
134,0.9118176025664816
135,0.9935325070900085
136,0.8546126660122676
137,0.9928968585794266
138,0.9836089734556567
139,0.8739073772592314
140,0.9978051649282569
141,0.9690054162442849
142,0.8842835358019254
143,0.9938515752265041
144,0.9941767815981072
145,0.997943816564682
146,0.8233268936603185
147,0.906741457234621
148,0.9349510844487209
149,0.9961514686678108
150,0.9921934549406727
151,0.9816670655737508
152,0.9306578229515479
153,0.9850014944447021
154,0.88131182623006
155,0.9775331411708692
156,0.9472482703788185
157,0.9512000650129165
158,0.9568725691346774
159,0.9533290823574604
160,0.9524907645843136
161,0.753660979805176
162,0.9610050197844457
163,0.9916783475038496
164,0.967147930185701
165,0.9953017656340428
166,0.9993191483844559
167,0.948992248263632
168,0.9814592464251886
169,0.9640170374499233
170,0.9938552621906064
171,0.9833457630180078
172,0.9570795344832875
173,0.9835558114667238
174,0.9860788554847478
175,0.9823533924215447
176,0.9937908311092539
177,0.8918253888424396
178,0.9963629324569399
179,0.9901169889885053
180,0.906741457234621
181,0.43334658292355593
182,0.9704065773207067
183,0.9769063671143217
184,0.7230181198812764
185,0.9707613702808892
186,0.7632502075844246
187,0.990523610093724
188,0.9780775306571176
189,0.6322434975396818
190,0.9792922953534089
191,0.9996908916918614
192,0.9630101510901512
193,0.9988238925962812
194,0.9929183563204202
195,0.9851498873434763
196,0.9984545015536964
197,0.9916874220777359
198,0.9707586681667401
199,0.9770381149045092
200,0.5838203526532353
201,0.969693827452867
202,0.9150192564561284
203,0.943316269101111
204,0.94786806925262
205,0.9811260700051585
206,0.9630089455933889
207,0.9933856819127709
208,0.9512778469091309
209,0.8242774480191465
210,0.8722504927166558
211,0.9593835065849291
212,0.9448627027516693
213,0.9997080414132786
214,0.9467016797953273
215,0.9849523876719888
216,0.89539276872305
217,0.9799822370957479
218,0.9954533081970219
219,0.993113349041536
220,0.981509096567696
221,0.8379251389850946
222,0.997228490633804
223,0.9938741050551699
224,0.9423459497605754
225,0.991336946526641
226,0.8768105458225746
227,0.8863613967693142
228,0.9785244174287997
229,0.999169310177181
230,0.9865357545529156
231,0.9513090189814214
232,0.8573162992593906
233,0.9531993916490793
234,0.5350765741626798
235,0.961165011295964
236,0.9324689932941929
237,0.9867310504735605
238,0.9852427745442336
239,0.9614661573010208
240,0.9913506388205335
241,0.9822783268469856
242,0.7669649032003765
243,0.47474748989974674
244,0.9881724899819548
245,0.9718247445733913
246,0.9917722882628065
247,0.949578474794938
248,0.9558496188115128
249,0.9958170026677665
250,0.993559518129285
251,0.9852116731625797
252,0.8578046536405899
253,0.9976702725552512
254,0.9932373056501381
255,0.9987108328005065
256,0.97701216452413
257,0.9807162464659895
258,0.8896368764336553
259,0.9571704906940743
260,0.9992106834201343
261,0.9862824989651492
262,0.9699506319899562
263,0.9091360458213901
264,0.9849091394491373
265,0.9948720627558423
266,0.9512778469091309
267,0.9626142743623664
268,0.984240776008417
269,0.9958170026677665
270,0.9875969380002331
271,0.9899092643874361
272,0.9493979326524177
273,0.9938757768674047
274,0.8111585621716956
275,0.9861995529745806
276,0.8624871732081557
277,0.9969101904515065
278,0.9956345309732075
279,0.9796304923777664
280,0.9203060860546114
281,0.9996191183495446
282,0.9954214455836472
283,0.8823739860977262
284,0.9561539406636158
285,0.9886418593116223
286,0.9400529805890231
287,0.994556668077529
288,0.9825888449548574
289,0.9527736019651382
290,0.9948720627558423
291,0.8776341418767226
292,0.9331446404441204
293,0.9829252267817982
294,0.9419556297377687
295,0.9880420962892734
296,0.5761382612326595
297,0.6486095408722028
298,0.965918042260559
299,0.5189367868052446
300,0.9783200342152819
301,0.5789025133137105
302,0.983086149854512
303,0.6497151000308315
304,0.6887503992328387
305,0.9973934774483499
306,0.9783728449285368
307,0.9669361244531705
308,0.995719365627266
309,0.9413432861017074
310,0.9807261603483248
311,0.9777311034028303
312,0.9736739314526879
313,0.9710654992031719
314,0.9802018209999324
315,0.9995299222018434
316,0.9934379079495217
317,0.9378816934930778
318,0.9852506702493923
319,0.8041128083246781
320,0.9919383480380715
321,0.9655257196578094
322,0.4825343513666291
323,0.9986226479369783
324,0.9945891071485489
325,0.9908600954898613
326,0.8467984391183557
327,0.9526610356148411
328,0.9961358944487685
329,0.9701749954910591
330,0.9913553769688439
331,0.969809544305027
332,0.9819566968699766
333,0.9942393760626049
334,0.9187187080214237
335,0.9959842886916106
336,0.9628926801265576
337,0.9650555784922396
338,0.949226854068475
339,0.9527687719216058
340,0.9650450729372413
341,0.9376161055606691
342,0.9909394428591619
343,0.8941772874922149
344,0.9965765449714309
345,0.9946424158554183
346,0.9865551972114349
347,0.9170850746804883
348,0.9612186691446436
349,0.99459613054642
350,0.7128169679138111
351,0.9268701212204542
352,0.9915836424608386
353,0.965231279889134
354,0.5665577621268261
355,0.9597518504183554
356,0.9938189384768086
357,0.9129726356814987
358,0.9743084143169433
359,0.9831854659711623
360,0.7112985962422075
361,0.9533494118963545
362,0.9938143771023219
363,0.9786751494068667
364,0.6977188998058317
365,0.9889564280590569
366,0.9937210782246068
367,0.976362286070228
368,0.996971138319278
369,0.9882832181863228
370,0.9617029131904397
371,0.9893547229092186
372,0.990073516425453
373,0.8568416746589568
374,0.3213142603253572
375,0.966746202770424
376,0.9924319809451416
377,0.6087058618195242
378,0.9762291373988683
379,0.9976087622770633
380,0.9011447408317018
381,0.911828686580629
382,0.9764975489776813
383,0.9957782856234115
384,0.9597858338152955
385,0.8769028118952521
386,0.9759359188668806
387,0.9126970910126906
388,0.9860812711885351
389,0.9830908744448897
390,0.9912535708310687
391,0.9921500091229227
392,0.9854548863881339
393,0.922485573990795
394,0.9892470913468596
395,0.8196126329269549
396,0.995310776043439
397,0.997943816564682
398,0.9924127837732551
399,0.9761446195078459
400,0.9601956136578911
401,0.9948256881503694
402,0.9887002518717785
403,0.9655590977294404
404,0.993161571416808
405,0.9962324722272652
406,0.9330187167571609
407,0.8920802655704282
408,0.9797844998012462
409,0.9893547229092186
410,0.9859233897848755
411,0.9974046611725023
412,0.8770506289998915
413,0.852188124128698
414,0.9544347126354372
415,0.9867789283489176
416,0.9802124245084177
417,0.9900447616912055
418,0.9306764191120233
419,0.8933239020791262
420,0.9834005267778322
421,0.9638132767657823
422,0.966421494087599
423,0.9633833473793996
424,0.8747303302978914
425,0.9782807230933875
426,0.9919087548989208
427,0.9886254561105631
428,0.9731557515881297
429,0.8901288635556693
430,0.9957482319421618
431,0.9823070425681002
432,0.9819280724721562
433,0.9636156494740113
434,0.8289137804094789
435,0.9859874948770689
436,0.9967062337107317
437,0.9782125391745001
438,0.751842255661727
439,0.9638871146482965
440,0.8347437517916858
441,0.9876830274452403
442,0.9990406521792612
443,0.9911157861574996
444,0.969809544305027
445,0.8895433121794182
446,0.9916406964809868
447,0.9023855479883995
448,0.9984887920860204
449,0.985279010006097
450,0.9263240894394699
451,0.6215734417408185
452,0.9374148524341731
453,0.9916278937301535
454,0.9091278610566403
455,0.9843427308645808
456,0.9931660098962479
457,0.9881841030747412
458,0.9763706330903277
459,0.9927329548725906
460,0.771774073685303
461,0.8437601124784574
462,0.9998355256120611
463,0.9901041962434792
464,0.986528787223685
465,0.9817267778663774
466,0.991466803627082
467,0.47609187165835853
468,0.9442048954442377
469,0.9861341955217102
470,0.9628463558386235
471,0.9615091624032848
472,0.99076609415042
473,0.9934639592622816
474,0.9816721122875383
475,0.9731756462404302
476,0.962658432364643
477,0.9887034451854889
478,0.982275699054845
479,0.997069402644491
480,0.9980707146303294
481,0.9926740695767794
482,0.9608661831036329
483,0.9886259081527303
484,0.9909394428591619
485,0.9849051894298979
486,0.94786806925262
487,0.9052618995727826
488,0.9589513925446689
489,0.9945365136011647
490,0.94786806925262
491,0.9755639869981899
492,0.9874944247821859
493,0.8229862482679269
494,0.996666267100031
