id,action
1,0.9371304268846951
2,0.9431192416802677
3,0.9573033192747377
4,0.9431192416802677
5,0.9705938549650485
6,0.9431192416802677
7,0.9705938549650485
8,0.9979789946984106
9,0.928053861033443
10,0.9065071034409024
11,0.9118101644826456
12,0.9533172981892954
13,0.928053861033443
14,0.928053861033443
15,0.9431192416802677
16,0.9573033192747377
17,0.928053861033443
18,0.9118101644826456
19,0.9705938549650485
20,0.9431192416802677
21,0.9967629213023321
22,0.9490143141883555
23,0.928053861033443
24,0.8894245412151461
25,0.928053861033443
26,0.9431192416802677
27,0.928053861033443
28,0.8894245412151461
29,0.9573033192747377
30,0.928053861033443
31,0.9650525688473751
32,0.9573033192747377
33,0.9705938549650485
34,0.9705938549650485
35,0.9650525688473751
36,0.928053861033443
37,0.9705938549650485
38,0.9964924020693159
39,0.928053861033443
40,0.928053861033443
41,0.928053861033443
42,0.9431192416802677
43,0.9371304268846951
44,0.9628205518790985
45,0.9291349683000557
46,0.965121951626014
47,0.9431192416802677
48,0.9371304268846951
49,0.9969617232104089
50,0.928053861033443
51,0.9407833710628768
52,0.9533172981892954
53,0.9533172981892954
54,0.928053861033443
55,0.9431192416802677
56,0.9371304268846951
57,0.9628205518790985
58,0.9573033192747377
59,0.928053861033443
60,0.9431192416802677
61,0.9431192416802677
62,0.9943868516816629
63,0.928053861033443
64,0.9705938549650485
65,0.9940167363322078
66,0.9431192416802677
67,0.928053861033443
68,0.9431192416802677
69,0.9536647389716753
70,0.928053861033443
71,0.9573033192747377
72,0.9431192416802677
73,0.928053861033443
74,0.975991429670985
75,0.9431192416802677
76,0.928053861033443
77,0.9573033192747377
78,0.9705938549650485
79,0.9431192416802677
80,0.8894245412151461
81,0.9431192416802677
82,0.9118101644826456
83,0.928053861033443
84,0.9705938549650485
85,0.9431192416802677
86,0.9371304268846951
87,0.9431192416802677
88,0.9617879268436557
89,0.9573033192747377
90,0.928053861033443
91,0.9573033192747377
92,0.9431192416802677
93,0.9705938549650485
94,0.9118101644826456
95,0.9065071034409024
96,0.928053861033443
97,0.9118101644826456
98,0.928053861033443
99,0.9431192416802677
100,0.8829481831924703
101,0.9520338782672138
102,0.9431192416802677
103,0.9118101644826456
104,0.928053861033443
105,0.9490143141883555
106,0.9490143141883555
107,0.9431192416802677
108,0.9332490520183482
109,0.9431192416802677
110,0.8894245412151461
111,0.9118101644826456
112,0.9431192416802677
113,0.9118101644826456
114,0.9431192416802677
115,0.9431192416802677
116,0.9650525688473751
117,0.9650525688473751
118,0.9431192416802677
119,0.9490143141883555
120,0.9431192416802677
121,0.928053861033443
122,0.9705938549650485
123,0.928053861033443
124,0.9431192416802677
125,0.9431192416802677
126,0.9065071034409024
127,0.9431192416802677
128,0.928053861033443
129,0.928053861033443
130,0.928053861033443
131,0.9705938549650485
132,0.9371023560210172
133,0.9118101644826456
134,0.928053861033443
135,0.9431192416802677
136,0.9536647389716753
137,0.975991429670985
138,0.9705938549650485
139,0.928053861033443
140,0.9573033192747377
