id,action
1,0.6987201508602087
2,0.9960999036507379
3,0.9998921568627451
4,0.9961975011788221
5,0.9995441228305443
6,0.9789722222222221
7,0.9890864709353238
8,0.9942819294692546
9,0.5922204545461508
10,0.9828672782754362
11,0.9878784864977272
12,0.9634365977640924
13,0.9616662236787663
14,0.9869460119053779
15,0.9363866410863888
16,0.9864409138867295
17,0.9159669346666908
18,0.9279834624948201
19,0.9952071563523514
20,0.9876539785753425
21,0.997762433173537
22,0.9981889647284217
23,0.9634148053835967
24,0.9678266127848127
25,0.9977597534273901
26,0.9396482691977412
27,0.9628243389594172
28,0.7631362921880481
29,0.9762684878397597
30,0.9839088881973623
31,0.9898915706556806
32,0.963290305823119
33,0.9959807699173749
34,0.9866069526088791
35,0.9931976324850027
36,0.999563492063492
37,0.96134084216411
38,0.9929576370527029
39,0.8988909967410484
40,0.7685135534327239
41,0.9726849142071409
42,0.9989496528981774
43,0.9655138503257022
44,0.9958931692662969
45,0.986253519852211
46,0.9946224978334052
47,0.9996031228413707
48,0.9696337530152147
49,0.9975602426751107
50,0.9867396608583949
51,0.9666400167201016
52,0.99407889923608594
53,0.9771261324564668
54,0.9964039612362332
55,0.9283093475800102
56,0.9032794907676345
57,0.99052262203258
58,0.9997605067410735
59,0.994460010025248
60,0.9513758001700777
61,0.9992269598851687
62,0.889461967593283
63,0.9334503745675049
64,0.9964484690603665
65,0.9992934099045278
66,0.9993911164277894
67,0.9756189295271698
68,0.9961881522162581
69,0.9366357581125394
70,0.7477480016338173
71,0.8750750602082681
72,0.9934291089466611
73,0.9972724463180752
74,0.9977073276819014
75,0.9968604259178364
76,0.9994647435897436
77,0.9963994171579901
78,0.6858728120619332
79,0.49053515335167475
80,0.991355858350579
81,0.9900095769059363
82,0.9930055392464334
83,0.9987173684210526
84,0.9963412210944292
85,0.957125986228887
86,0.902572662144779
87,0.9751807965605209
88,0.9990954526882772
89,0.9972480501305027
90,0.937076611815759
91,0.9438930876267676
92,0.8022633806732901
93,0.9999189189189189
94,0.9655363203673589
95,0.999121039630599
96,0.9481420738069919
97,0.7689331711653847
98,0.9859933062230131
99,0.997172909572283
100,0.9929068630992774
101,0.942341488123897
102,0.6579092118657166
103,0.9227368881625326
104,0.9838761110238805
105,0.5525700393686942
106,0.9761741036079913
107,0.9949095434087687
108,0.9481953266901145
109,0.9901102155997847
110,0.9872617167339202
111,0.802347871807877
112,0.9950118484511087
113,0.9907216257388296
114,0.9929644917241334
115,0.9175747726977379
116,0.9910283331158819
117,0.9928283872526792
118,0.9992234053992309
119,0.9988305392943693
120,0.9769847375514901
121,0.9411005430154902
