id,ACTION
1,0.9480007258639435
2,0.994
3,1
4,0.997
5,1
6,1
7,0.9762000000000001
8,0.996
9,0.9188941176470586
10,0.9956
11,0.9122867483369884
12,1
13,0.9275
14,0.969651515151515
15,0.9862274630541872
16,0.907
17,0.9355
18,0.9969487719298246
19,0.991
20,0.998
21,1
22,0.996
23,0.98675
24,0.9816
25,0.998
26,0.9183765845265849
27,0.9432666666666667
28,0.9810346597846598
29,0.9828798894862119
30,0.9605
31,0.9962000000000001
32,0.996
33,0.998
34,0.986
35,0.994
36,1
37,0.988
38,0.9886666666666667
39,0.977
40,0.9063040293040293
41,0.979
42,0.9913333333333334
43,0.9951201550387597
44,0.9967272727272728
45,0.989
46,0.9723658536585366
47,1
48,0.996
49,0.999
50,0.9345095238095237
51,0.943321882299483
52,0.998
53,0.9905096444206202
54,0.998
55,0.9558666666666666
56,0.9984894736842106
57,0.9965175475687104
58,0.998
59,0.956
60,0.9442
61,1
62,0.992
63,0.985
64,1
65,0.996
66,0.9862428571428571
67,0.9112857142857143
68,0.9998571428571429
69,0.9563329513227304
70,0.477
71,0.9854046657046658
72,0.994
73,1
74,1
75,1
76,0.999
77,0.993
78,0.8886471412532678
79,0.4679260628260628
80,0.9968183125251341
81,0.9655000000000001
82,0.9999230769230769
83,0.9751666666666666
84,0.9881333333333333
85,1
86,0.993926033545402
87,0.993
88,1
89,1
90,0.6328119047619047
91,0.996
92,0.5510085858585861
93,0.996
94,0.9868038060835992
95,0.9916571428571428
96,0.9862000000000001
97,0.24965649742414453
98,0.85469826007326
99,0.998
100,0.9936
101,0.8836167179822658
102,0.9108571428571429
103,0.9972727272727272
104,0.9892223545288561
105,0.4790066666666666
106,0.999
107,0.993
108,0.9872541414141414
109,0.999
110,0.9800079365079366
111,0.5163597049870144
112,0.982
113,0.9870231616344073
114,0.9852666666666666
115,0.9969835544889892
116,0.9896005847953216
117,0.998
118,0.998
119,0.995
120,0.9950285714285715
121,0.9325808080808083
122,0.994
123,1
124,0.9571179487179488
125,1
126,0.9719166666666667
127,0.9858878787878789
128,0.8998463203463206
129,0.982
130,0.81508671679198
131,1
132,0.996
133,0.9784777603349032
134,0.9898214285714285
135,1
136,0.9955333333333334
137,0.9949189189189189
138,0.994
139,0.8243428571428573
140,1
141,0.9938360165216639
142,0.9660666666666666
143,1
144,0.9916666666666666
145,0.997
146,0.6412756728778469
147,0.9829166666666667
148,0.9838555111555113
149,0.9976
150,1
151,1
152,0.6268619047619047
153,0.995
154,0.9934772727272727
155,0.998
156,0.9696347826172256
157,0.9380698412698413
158,0.9894141414141414
159,0.7407404761904761
160,0.996
161,0.9148101010101011
162,0.9979166666666667
163,0.988
164,0.9687100387932392
165,1
166,0.9665555555555555
167,0.9457035082954842
168,0.9220125804750805
169,0.96
170,0.996
171,0.998
172,0.9903333333333334
173,0.9941742722190091
174,0.9854801242236025
175,0.97
176,0.998
177,0.901
178,0.996
179,1
180,0.9916666666666666
181,0.7541
182,0.9745629072681703
183,0.8335
184,0.7476486161891713
185,0.979
186,0.9885977910977912
187,0.996
188,0.9904935850634033
189,0.5931157446136862
190,0.9877777777777779
191,1
192,0.994
193,1
194,0.9896666666666666
195,0.998
196,1
197,0.9922000000000001
198,0.9918333333333333
199,0.986
200,0.3238127450123501
201,0.9868461538461538
202,0.8899868638582586
203,0.999
204,0.9816869792646968
205,0.8792493506493506
206,0.982
207,0.9903290043290043
208,0.9878380822449773
209,0.5059377122877123
210,0.591658953322327
211,0.9464678563266803
212,0.894
213,1
214,0.9984
215,0.998
216,0.9705006082168429
217,0.993
218,0.976
219,1
220,0.995
221,0.71839285714285706
222,1
223,0.998
224,0.9847461640526656
225,0.9932857142857142
226,0.6804013656276842
227,0.953
228,0.9963333333333334
229,1
230,0.9903505449229133
231,0.9669699421351595
232,0.7804714285714284
233,0.9419520624303234
234,0.21020018315018324
235,0.9957228070175438
236,0.6676666666666666
237,1
238,0.945
239,0.9683845183535955
240,1
241,0.9853999999999999
242,0.6963115216709351
243,0.22470132645132648
244,0.9919272727272728
245,0.9931575875105287
246,0.9879186654219558
247,0.9684666666666667
248,0.992
249,0.996
250,0.9935
251,0.9254285714285715
252,0.6648571428571429
253,0.9706666666666668
254,1
255,1
256,0.979
257,0.9986666666666666
258,0.861
259,0.999
260,0.998
261,0.9735
262,0.9850860215053763
263,1
264,1
265,1
266,0.9781939264008214
267,1
268,0.993
269,0.997
270,0.9998571428571429
271,0.9941393717393716
272,0.919
273,1
274,0.2677471417471419
275,1
276,0.9676
277,0.9492
278,0.996
279,0.938549898989899
280,0.9798181818181818
281,1
282,0.988
283,0.9822555555555555
284,0.92668021680216806
285,0.998
286,0.9573116331381036
287,0.995
288,0.999
289,0.998
290,0.994
291,0.8284222222222223
292,0.6554511896600137
293,0.9745
294,0.9642626262626263
295,0.9989175824175824
296,0.12008015000336018
297,0.32765452847805787
298,0.990427969226747
299,0.9190771665448961
300,0.996
301,0.949
302,1
303,0.7667903040836864
304,0.9536806784093392
305,1
306,0.997
307,1
308,1
309,0.9994545454545455
310,1
311,0.9953333333333333
312,0.985
313,1
314,0.979
315,0.983
316,1
317,0.8908907259407264
318,0.996
319,0.9915878725519
320,1
321,0.991
322,0.1221725644941755
323,1
324,0.982
325,0.9908181818181817
326,0.6920424836601308
327,1
328,1
329,0.9875
330,0.9529889101094984
331,0.998
332,1
333,0.984
334,0.9819
335,0.999
336,0.9046666666666666
337,0.9896
338,0.9958921367847837
339,0.9995
