id,action
1,0.4786867545739237
2,1
3,1
4,1
5,0.9999543267593972
6,0.96725
7,0.9915376535264229
8,1
9,0.5811293526853982
10,0.9995375579211969
11,0.9992273386668883
12,0.9872674911607616
13,0.9958542392810454
14,0.9757852122840446
15,0.9317813807405518
16,0.9984315381379893
17,0.9777385703492185
18,0.9525239374904803
19,0.9999038461538462
20,0.997405685188294
21,0.9998064989423951
22,1
23,0.9953656162082529
24,0.999004593623142
25,0.9999155844155845
26,0.9411231220044525
27,0.9934991578950919
28,0.7143360844830677
29,0.9959152110868227
30,0.9926169502035656
31,0.9945236834277617
32,0.9967516363376666
33,0.9856857164415378
34,0.9904734289671312
35,0.9995419586999454
36,0.9999722222222222
37,0.9443083333333334
38,0.9999677419354839
39,0.9065293122842628
40,0.6836552829303432
41,0.9988690734640393
42,0.9942076706188547
43,0.9827548266662045
44,0.9994283550485724
45,0.9976166122954062
46,0.9995045696751966
47,1
48,0.9983173089464413
49,1
50,0.9996092369477911
51,0.9694326925597181
52,0.9968882825515046
53,0.9720821069286882
54,1
55,0.9788929937063535
56,0.9719586607967876
57,0.9892472609216632
58,1
59,0.9983439816078069
60,1
61,1
62,0.7288637879849365
63,0.9960977038358075
64,0.9996084433631751
65,0.9988149621699307
66,0.9996085434173669
67,0.98433163260027
68,0.99996428571428575
69,0.9436891562723987
70,0.57173427080873
71,0.8771884345854494
72,0.9999333333333333
73,0.9999189189189189
74,0.9995205743641263
75,1
76,0.9991367313242314
77,0.9948060365560366
78,0.5828303077561876
79,0.4042634666266167
80,0.9976028950330825
81,1
82,0.9996629370123145
83,0.9961175954480304
84,0.9992937748015872
85,0.9945716997610858
86,0.9875753249752856
87,0.9884829411764706
88,0.9999555900621118
89,0.9999916666666667
90,0.9226254208754203
91,0.9930164140086548
92,0.6968472068193678
93,1
94,0.9666785615003395
95,0.9998797297270091
96,0.9980322241733113
97,0.6464287648694425
98,0.9923239220489531
99,0.9997165544459004
100,0.9999891304347827
101,0.9284891680639542
102,0.7181615625734061
103,0.9693982744307503
104,0.984344921970176
105,0.1495738679337284
106,0.9603563292716016
107,0.9999642857142856
108,0.9635186258619354
109,0.9996587195122826
110,0.9979134108519143
111,0.8586202334360941
112,0.9924136823302518
113,0.9949491832553069
114,0.999909090909091
115,0.9259225527368369
116,0.997094108127633
117,0.9997448000192377
118,0.9987375
119,0.9999935483870968
120,0.9995505799755801
121,0.9268448333219526
122,0.997102564102564
123,0.9890570076350352
124,0.9111667652530874
125,0.9998736054766735
126,0.9429794691082503
127,0.9154377336622093
128,0.9480591320331817
129,0.9336303938590301
130,0.9983858275840435
131,0.9969659521338955
132,0.9901409124416051
133,0.9982608140950666
134,0.9860570287354413
135,1
136,0.9475608256413246
137,0.9998801505347606
138,0.9988666639802278
139,0.8274379580456845
140,1
141,0.9811752897627332
142,0.8148631400107129
143,0.9999615384615385
144,1
145,1
146,0.9441146983955206
147,0.9827695040746872
148,0.9732260032020357
149,0.9999487179487179
150,0.9998476335656213
151,0.9985286537550656
152,0.9229127720499593
153,0.9999037518037518
154,0.7379994341557432
155,0.9955199475985794
156,0.8861207071841911
157,0.9786107949542715
158,0.9950677943098069
159,0.9510020230172407
160,0.9902482231477439
161,0.37137328282934884
162,0.9252694615693737
163,0.9984
164,0.9948177298457904
165,0.9998650529057018
166,1
167,0.93417956956434
168,0.9992125896622835
169,0.9973793415171056
170,0.9993201106736355
171,0.9895556807820927
172,0.9877560600218495
173,0.9965637354575825
174,0.9881396895739918
175,0.9894287490139588
176,0.998
177,0.917107837705582
178,0.9976845238095239
179,0.9999900497512437
180,0.9827695040746872
181,0.24490245570999875
182,0.9983858275840435
183,0.994273412644186
184,0.5509863348192343
185,0.9832384196043547
186,0.7999207500269357
187,0.9955312782791901
188,0.9830394176999905
189,0.5423872729592601
190,0.9963577848075282
191,1
192,0.9970834146495017
193,0.9999337819818457
194,0.9889979874776386
195,0.9926945214329905
196,0.999905807695897
197,0.999969696969697
198,0.985732162578083
199,0.9957965486895384
200,0.5033987864167994
201,0.9893930957881464
202,0.9479156048124057
203,0.9956749391041315
204,0.9564072765125764
205,0.9756119824264966
206,0.9964673205356211
207,0.9997329941056943
208,0.9501002646368139
209,0.7735910778286378
210,0.7510302335592511
211,0.9852894327894327
212,0.9997237076648842
213,0.9999767441860465
214,0.9937299583859115
215,0.9997881262200895
216,0.7788939482414836
217,0.9774431046349015
218,0.989
219,0.98325
220,0.9984464129900636
221,0.7427544129549389
222,0.9999778867102397
223,0.9944444444444445
224,0.9323273982151724
225,0.9989644986449864
226,0.7424567964928738
227,0.9190786250843691
228,0.9943331244221277
229,0.9997833678700029
230,0.9958504839830313
231,0.923417829507395
232,0.7025852336552958
233,0.9949506812344618
234,0.2283945626930317
235,0.9694629414602155
236,0.9287385329038222
237,0.9995696421464823
238,0.9982371799326367
239,0.9973231256186188
240,0.9999264324260089
241,0.9789351624946654
242,0.7286574721117866
243,0.22250191945380549
244,0.9999685670279107
245,0.9983212220203498
246,0.9994589042644855
247,0.997151978223128
248,0.9655921896903867
249,0.9988857578015162
250,0.9996552186503858
251,0.9989787234042553
252,0.8002392618532714
253,0.99796875
254,0.9988434343434344
255,1
256,0.9927265490864418
257,0.9998465037593985
258,0.930222697869136
259,0.9970579559819264
260,1
261,0.9926677544911443
262,0.9958662337662338
263,0.9297231564402225
264,0.9888436544597867
265,0.9998199166148208
266,0.9501002646368139
267,0.9980519771179922
268,0.9984166666666666
269,0.9988857578015162
270,0.9797953199179252
271,0.9997043976422811
272,0.984651153181332
273,1
274,0.6107146700041569
275,0.9998875
276,0.8071555555555555
277,0.9998178608383488
278,0.9968888888888889
279,0.9947078644292077
280,0.986507127826927
281,0.9999948979591836
282,0.9999655172413793
283,0.8561460324502976
284,0.9917917285490303
285,0.9995820047460864
286,0.9610176242921854
287,0.9994044063292031
288,0.9993379186602871
289,0.9946904170067058
290,0.9998199166148208
291,0.8225387783585393
292,0.8866250388500387
293,0.9994133939281347
294,0.9213695795114962
295,0.9966314871837054
296,0.11705997549796889
297,0.43204219490536344
298,0.9471257884083992
299,0.4489116211237304
300,0.9927296894409936
301,0.3432065610859729
302,0.9860914768401932
303,0.8217534332385112
304,0.6827977653542089
305,1
306,0.9920831798158317
307,0.9945716997610858
308,1
309,0.9896053539098526
310,0.9964103174603174
311,0.9916020859364953
312,0.9952168582775919
313,0.9986727356960676
314,0.9995432314432829
315,1
316,0.9998896093535211
317,0.8208515009373519
318,0.9996623876356037
319,0.9261389250401492
320,0.9981572008998717
321,0.9925374153411236
322,0.14047843314388597
323,1
324,0.9997272727272728
